ID,API-Type,API-Name,HTTP Method,URI,Decription+Parameters,AmorphousURI,TidyURI,Comment,NonStandardURI,StandarURI,Comment,CRUDyURI,VerblessURI,Comment,UnversionedURI,VersionedURI,Comment,PluralisedNodes,SingularNodes,Comment,NonDescriptiveURI,DescriptiveURI,Comment,ContextlessResource,ContextualResouce,Comment,NonHierarchicalNodes,HierarchicalNodes,Comment,LessCohisiveDoc,CohisiveDoc,Comment,InconsistantDoc,ConsistantDoc,Comment,Type(Public/Private/Partner)
1220,GraphQL,GitHub,POST,/deleteEnvironment,Deletes an environment.  clientMutationId: A unique identifier for the client performing the mutation.,0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1221,GraphQL,GitHub,POST,/deleteIpAllowListEntry,"Deletes an IP allow list entry.  clientMutationId: A unique identifier for the client performing the mutation., ipAllowListEntry: The IP allow list entry that was deleted.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1222,GraphQL,GitHub,POST,/deleteIssue,"Deletes an Issue object.  clientMutationId: A unique identifier for the client performing the mutation., repository: The repository the issue belonged to.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1223,GraphQL,GitHub,POST,/deleteIssueComment,Deletes an IssueComment object.  clientMutationId: A unique identifier for the client performing the mutation.,0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1224,GraphQL,GitHub,POST,/deleteLabel,Deletes a label.  clientMutationId: A unique identifier for the client performing the mutation.,0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1225,GraphQL,GitHub,POST,/deleteLinkedBranch,"Unlink a branch from an issue.  clientMutationId: A unique identifier for the client performing the mutation., issue: The issue the linked branch was unlinked from.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1226,GraphQL,GitHub,POST,/deletePackageVersion,"Delete a package version.  clientMutationId: A unique identifier for the client performing the mutation., success: Whether or not the operation succeeded.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1227,GraphQL,GitHub,POST,/deleteProject,"Deletes a project.  clientMutationId: A unique identifier for the client performing the mutation., owner: The repository or organization the project was removed from.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1228,GraphQL,GitHub,POST,/deleteProjectCard,"Deletes a project card.  clientMutationId: A unique identifier for the client performing the mutation., column: The column the deleted card was in., deletedCardId: The deleted card ID.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1229,GraphQL,GitHub,POST,/deleteProjectColumn,"Deletes a project column.  clientMutationId: A unique identifier for the client performing the mutation., deletedColumnId: The deleted column ID., project: The project the deleted column was in.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1230,GraphQL,GitHub,POST,/deleteProjectV2,"Delete a project.  clientMutationId: A unique identifier for the client performing the mutation., projectV2: The deleted Project.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1231,GraphQL,GitHub,POST,/deleteProjectV2Field,"Delete a project field.  clientMutationId: A unique identifier for the client performing the mutation., projectV2Field: The deleted field.",1,0,[uppercase found],0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1232,GraphQL,GitHub,POST,/deleteProjectV2Item,"Deletes an item from a Project.  clientMutationId: A unique identifier for the client performing the mutation., deletedItemId: The ID of the deleted item.",1,0,[uppercase found],0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1233,GraphQL,GitHub,POST,/deleteProjectV2Workflow,"Deletes a project workflow.  clientMutationId: A unique identifier for the client performing the mutation., deletedWorkflowId: The ID of the deleted workflow., projectV2: The project the deleted workflow was in.",1,0,[uppercase found],0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1234,GraphQL,GitHub,POST,/deletePullRequestReview,"Deletes a pull request review.  clientMutationId: A unique identifier for the client performing the mutation., pullRequestReview: The deleted pull request review.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1235,GraphQL,GitHub,POST,/deletePullRequestReviewComment,"Deletes a pull request review comment.  clientMutationId: A unique identifier for the client performing the mutation., pullRequestReview: The pull request review the deleted comment belonged to., pullRequestReviewComment: The deleted pull request review comment.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1236,GraphQL,GitHub,POST,/deleteRef,Delete a Git Ref.  clientMutationId: A unique identifier for the client performing the mutation.,0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1237,GraphQL,GitHub,POST,/deleteRepositoryRuleset,Delete a repository ruleset.  clientMutationId: A unique identifier for the client performing the mutation.,0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],1,0,Non-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1238,GraphQL,GitHub,POST,/deleteTeamDiscussion,Deletes a team discussion.  clientMutationId: A unique identifier for the client performing the mutation.,0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1239,GraphQL,GitHub,POST,/deleteTeamDiscussionComment,Deletes a team discussion comment.  clientMutationId: A unique identifier for the client performing the mutation.,0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1240,GraphQL,GitHub,POST,/deleteVerifiableDomain,"Deletes a verifiable domain.  clientMutationId: A unique identifier for the client performing the mutation., owner: The owning account from which the domain was deleted.",0,1,,0,1,,1,0,[delete found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1241,GraphQL,GitHub,POST,/dequeuePullRequest,"Remove a pull request from the merge queue.  clientMutationId: A unique identifier for the client performing the mutation., mergeQueueEntry: The merge queue entry of the dequeued pull request.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1242,GraphQL,GitHub,POST,/disablePullRequestAutoMerge,"Disable auto merge on the given pull request.  actor: Identifies the actor who performed the event., clientMutationId: A unique identifier for the client performing the mutation., pullRequest: The pull request auto merge was disabled on.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1243,GraphQL,GitHub,POST,/dismissPullRequestReview,"Dismisses an approved or rejected pull request review.  clientMutationId: A unique identifier for the client performing the mutation., pullRequestReview: The dismissed pull request review.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1244,GraphQL,GitHub,POST,/dismissRepositoryVulnerabilityAlert,"Dismisses the Dependabot alert.  clientMutationId: A unique identifier for the client performing the mutation., repositoryVulnerabilityAlert: The Dependabot alert that was dismissed.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1245,GraphQL,GitHub,POST,/enablePullRequestAutoMerge,"Enable the default auto-merge on a pull request.  actor: Identifies the actor who performed the event., clientMutationId: A unique identifier for the client performing the mutation., pullRequest: The pull request auto-merge was enabled on.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1246,GraphQL,GitHub,POST,/enqueuePullRequest,"Add a pull request to the merge queue.  clientMutationId: A unique identifier for the client performing the mutation., mergeQueueEntry: The merge queue entry for the enqueued pull request.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1247,GraphQL,GitHub,POST,/followOrganization,"Follow an organization.  clientMutationId: A unique identifier for the client performing the mutation., organization: The organization that was followed.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1248,GraphQL,GitHub,POST,/followUser,"Follow a user.  clientMutationId: A unique identifier for the client performing the mutation., user: The user that was followed.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1249,GraphQL,GitHub,POST,/grantEnterpriseOrganizationsMigratorRole,"Grant the migrator role to a user for all organizations under an enterprise account.  clientMutationId: A unique identifier for the client performing the mutation., organizations: The organizations that had the migrator role applied to for the given user.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between enterprise and organizations. 0 hierarchical relations were detected out of 255,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1250,GraphQL,GitHub,POST,/grantMigratorRole,"Grant the migrator role to a user or a team.  clientMutationId: A unique identifier for the client performing the mutation., success: Did the operation succeed?.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1251,GraphQL,GitHub,POST,/importProject,"Creates a new project by importing columns and a list of issues/PRs.  clientMutationId: A unique identifier for the client performing the mutation., project: The new Project!.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1252,GraphQL,GitHub,POST,/inviteEnterpriseAdmin,"Invite someone to become an administrator of the enterprise.  clientMutationId: A unique identifier for the client performing the mutation., invitation: The created enterprise administrator invitation.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],1,0,Non-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1253,GraphQL,GitHub,POST,/linkProjectV2ToRepository,"Links a project to a repository.  clientMutationId: A unique identifier for the client performing the mutation., repository: The repository the project is linked to.",1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1254,GraphQL,GitHub,POST,/linkProjectV2ToTeam,"Links a project to a team.  clientMutationId: A unique identifier for the client performing the mutation., team: The team the project is linked to.",1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1255,GraphQL,GitHub,POST,/linkRepositoryToProject,"Creates a repository link for a project.  clientMutationId: A unique identifier for the client performing the mutation., project: The linked Project., repository: The linked Repository.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1256,GraphQL,GitHub,POST,/lockLockable,"Lock a lockable object.  actor: Identifies the actor who performed the event., clientMutationId: A unique identifier for the client performing the mutation., lockedRecord: The item that was locked.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],1,0,Non-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1257,GraphQL,GitHub,POST,/markDiscussionCommentAsAnswer,"Mark a discussion comment as the chosen answer for discussions in an answerable category.  clientMutationId: A unique identifier for the client performing the mutation., discussion: The discussion that includes the chosen comment.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1258,GraphQL,GitHub,POST,/markFileAsViewed,"Mark a pull request file as viewed.  clientMutationId: A unique identifier for the client performing the mutation., pullRequest: The updated pull request.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1259,GraphQL,GitHub,POST,/markProjectV2AsTemplate,"Mark a project as a template. Note that only projects which are owned by an Organization can be marked as a template.  clientMutationId: A unique identifier for the client performing the mutation., projectV2: The project.",1,0,[uppercase found],0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1260,GraphQL,GitHub,POST,/markPullRequestReadyForReview,"Marks a pull request ready for review.  clientMutationId: A unique identifier for the client performing the mutation., pullRequest: The pull request that is ready for review.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1261,GraphQL,GitHub,POST,/mergeBranch,"Merge a head into a branch.  clientMutationId: A unique identifier for the client performing the mutation., mergeCommit: The resulting merge Commit.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1262,GraphQL,GitHub,POST,/mergePullRequest,"Merge a pull request.  actor: Identifies the actor who performed the event., clientMutationId: A unique identifier for the client performing the mutation., pullRequest: The pull request that was merged.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1263,GraphQL,GitHub,POST,/minimizeComment,"Minimizes a comment on an Issue, Commit, Pull Request, or Gist.  clientMutationId: A unique identifier for the client performing the mutation., minimizedComment: The comment that was minimized.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between minimize and comment. 0 hierarchical relations were detected out of 255,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1264,GraphQL,GitHub,POST,/moveProjectCard,"Moves a project card to another place.  cardEdge: The new edge of the moved card., clientMutationId: A unique identifier for the client performing the mutation.",0,1,,0,1,,1,0,[move found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,1,0,Reversed hierarchy of type True detected between move and project. 0 hierarchical relations were detected out of 255,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1265,GraphQL,GitHub,POST,/moveProjectColumn,"Moves a project column to another place.  clientMutationId: A unique identifier for the client performing the mutation., columnEdge: The new edge of the moved column.",0,1,,0,1,,1,0,[move found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between move and project. 0 hierarchical relations were detected out of 255,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1266,GraphQL,GitHub,POST,/pinIssue,"Pin an issue to a repository.  clientMutationId: A unique identifier for the client performing the mutation., issue: The issue that was pinned.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1267,GraphQL,GitHub,POST,/publishSponsorsTier,"Publish an existing sponsorship tier that is currently still a draft to a GitHub Sponsors profile.  clientMutationId: A unique identifier for the client performing the mutation., sponsorsTier: The tier that was published.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1268,GraphQL,GitHub,POST,/regenerateEnterpriseIdentityProviderRecoveryCodes,"Regenerates the identity provider recovery codes for an enterprise.  clientMutationId: A unique identifier for the client performing the mutation., identityProvider: The identity provider for the enterprise.",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1269,GraphQL,GitHub,POST,/regenerateVerifiableDomainToken,"Regenerates a verifiable domain's verification token.  clientMutationId: A unique identifier for the client performing the mutation., verificationToken: The verification token that was generated.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1270,GraphQL,GitHub,POST,/rejectDeployments,"Reject all pending deployments under one or more environments.  clientMutationId: A unique identifier for the client performing the mutation., deployments: The affected deployments.",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1271,GraphQL,GitHub,POST,/removeAssigneesFromAssignable,"Removes assignees from an assignable object.  assignable: The item that was unassigned., clientMutationId: A unique identifier for the client performing the mutation.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1272,GraphQL,GitHub,POST,/removeEnterpriseAdmin,"Removes an administrator from the enterprise.  admin: The user who was removed as an administrator., clientMutationId: A unique identifier for the client performing the mutation., enterprise: The updated enterprise., message: A message confirming the result of removing an administrator., viewer: The viewer performing the mutation.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],1,0,Non-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1273,GraphQL,GitHub,POST,/removeEnterpriseIdentityProvider,"Removes the identity provider from an enterprise.  clientMutationId: A unique identifier for the client performing the mutation., identityProvider: The identity provider that was removed from the enterprise.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1274,GraphQL,GitHub,POST,/removeEnterpriseMember,"Removes a user from all organizations within the enterprise.  clientMutationId: A unique identifier for the client performing the mutation., enterprise: The updated enterprise., user: The user that was removed from the enterprise., viewer: The viewer performing the mutation.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1275,GraphQL,GitHub,POST,/removeEnterpriseOrganization,"Removes an organization from the enterprise.  clientMutationId: A unique identifier for the client performing the mutation., enterprise: The updated enterprise., organization: The organization that was removed from the enterprise., viewer: The viewer performing the mutation.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,1,0,Reversed hierarchy of type True detected between enterprise and organization. 0 hierarchical relations were detected out of 255,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1276,GraphQL,GitHub,POST,/removeEnterpriseSupportEntitlement,"Removes a support entitlement from an enterprise member.  clientMutationId: A unique identifier for the client performing the mutation., message: A message confirming the result of removing the support entitlement.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1277,GraphQL,GitHub,POST,/removeLabelsFromLabelable,"Removes labels from a Labelable object.  clientMutationId: A unique identifier for the client performing the mutation., labelable: The Labelable the labels were removed from.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],1,0,Non-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1278,GraphQL,GitHub,POST,/removeOutsideCollaborator,"Removes outside collaborator from all repositories in an organization.  clientMutationId: A unique identifier for the client performing the mutation., removedUser: The user that was removed as an outside collaborator.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1279,GraphQL,GitHub,POST,/removeReaction,"Removes a reaction from a subject.  clientMutationId: A unique identifier for the client performing the mutation., reaction: The reaction object., reactionGroups: The reaction groups for the subject., subject: The reactable subject.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1280,GraphQL,GitHub,POST,/removeStar,"Removes a star from a Starrable.  clientMutationId: A unique identifier for the client performing the mutation., starrable: The starrable.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1281,GraphQL,GitHub,POST,/removeUpvote,"Remove an upvote to a discussion or discussion comment.  clientMutationId: A unique identifier for the client performing the mutation., subject: The votable subject.",0,1,,0,1,,1,0,[remove found],1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1282,GraphQL,GitHub,POST,/reopenDiscussion,"Reopen a discussion.  clientMutationId: A unique identifier for the client performing the mutation., discussion: The discussion that was reopened.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1283,GraphQL,GitHub,POST,/reopenIssue,"Reopen a issue.  clientMutationId: A unique identifier for the client performing the mutation., issue: The issue that was opened.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1284,GraphQL,GitHub,POST,/reopenPullRequest,"Reopen a pull request.  clientMutationId: A unique identifier for the client performing the mutation., pullRequest: The pull request that was reopened.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1285,GraphQL,GitHub,POST,/requestReviews,"Set review requests on a pull request.  actor: Identifies the actor who performed the event., clientMutationId: A unique identifier for the client performing the mutation., pullRequest: The pull request that is getting requests., requestedReviewersEdge: The edge from the pull request to the requested reviewers.",0,1,,0,1,,0,1,,1,0,No Version Found,0,1,[Pluralized last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1286,GraphQL,GitHub,POST,/rerequestCheckSuite,"Rerequests an existing check suite.  checkSuite: The requested check suite., clientMutationId: A unique identifier for the client performing the mutation.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,1,0,Inconsistent Documentation,Public
1287,GraphQL,GitHub,POST,/resolveReviewThread,"Marks a review thread as resolved.  clientMutationId: A unique identifier for the client performing the mutation., thread: The thread to resolve.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,0,1,Contextual Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
1288,GraphQL,GitHub,POST,/retireSponsorsTier,"Retire a published payment tier from your GitHub Sponsors profile so it cannot be used to start new sponsorships.  clientMutationId: A unique identifier for the client performing the mutation., sponsorsTier: The tier that was retired.",0,1,,0,1,,0,1,,1,0,No Version Found,1,0,[Singular last node with POST method.],0,1,Self-descriptive End-point,1,0,Contextless Resource Names,0,1,,0,1,Pertinent Documentation,0,1,Consistent Documentation,Public
